mask,gmedian,rmedian,bmedian,gmean,rmean,bmean,gstd,rstd,bstd,gq25,gq75,rq25,rq75,bq25,bq75,cdmean,cdstd,isconvex,area,aspect_ratio_wh_s,extent_s,solidity,aspect_ratio_wh,extent,orien_rre,orien_ell,ed,ratio_ell,perimeter,is_cen_inside,is_mce_inside,leftm,rightm,topm,bottomm,label,Nr,label_group
32,136.0,120.5,136.0,138.02027027027026,116.58783783783784,136.63513513513513,28.798805717212733,28.53611487364409,28.35087792354573,125.0,151.0,104.75,133.0,122.0,151.25,17.37030326879369,5.5448658525800445,0,127.0,1.0769230769230769,0.6978021978021978,0.9477611940298507,0.9230769230769231,0.8141025641025641,90.0,67.71240997314453,12.716187407449045,1.2317937667248278,44.14213538169861,1.0,1.0,324,337,324,336,o,999000464845314,other
33,68.0,29.0,55.0,70.07035803497085,39.46419650291424,57.85303913405495,42.17339168816006,39.245811631296256,40.26069875969349,36.0,97.75,11.0,57.0,26.0,83.0,22.835991806362955,12.034833267440574,0,2304.0,0.6842105263157895,0.582995951417004,0.8846227682856594,0.6553030593297844,0.6305832155441945,8.130102157592773,166.8428192138672,54.162200020584606,1.6056589179600476,219.6812391281128,1.0,1.0,138,189,241,316,p,999000464845314,vegetation
34,115.0,112.0,104.0,113.44502617801047,111.3455497382199,99.6893542757417,30.320266013139083,44.697618560467184,26.76537267864339,91.0,135.0,78.0,144.0,83.0,118.0,23.588032390990758,13.424048456472077,0,521.0,0.8157894736842105,0.44227504244482174,0.8845500848896435,0.47818506577368314,0.4811721360963484,41.6335334777832,0.0,25.75573339679963,2.021606284790509,118.56854224205017,1.0,1.0,609,639,39,76,p,999000464845314,vegetation
35,108.0,102.0,107.5,107.36016949152543,102.83898305084746,105.4364406779661,41.756577965167395,45.9701395969061,39.01119171284889,81.75,132.0,73.75,133.0,83.75,128.0,14.396103481292402,7.077712375162282,0,208.5,0.65,0.801923076923077,0.9834905660377359,1.5833333333333333,0.9144736842105263,90.0,159.28770446777344,16.293263794503588,1.2315430989084517,56.72792172431946,1.0,1.0,302,314,315,334,o,999000464845314,other
36,174.0,157.0,179.0,165.497461928934,144.78680203045684,166.85786802030458,29.103286113319374,32.8652876977864,29.56847171080255,147.0,187.0,124.0,169.0,152.0,187.0,18.21796351224222,5.1892331313973346,0,164.5,3.111111111111111,0.6527777777777778,0.9215686274509803,0.2706270430292714,0.8077357083223292,84.80557250976562,84.76924133300781,14.472315126092793,4.815841796211748,65.89949476718903,1.0,1.0,339,366,323,331,o,999000464845314,other
37,182.0,145.0,194.0,181.7826086956522,143.35714285714286,193.35093167701862,24.485816823068077,20.96165743732982,24.07515050426031,158.0,205.0,124.0,160.75,169.0,216.0,37.1228004056865,6.28244527321894,0,271.5,1.8148148148148149,0.20521541950113378,0.8674121405750799,7.8983951867155,0.7323253675424132,28.442928314208984,118.95112609863281,18.592593589803354,10.272488071530152,119.2964631319046,1.0,1.0,536,584,407,433,rgs,999000464845314,infrastructure
38,180.0,165.0,178.0,164.3170731707317,149.17073170731706,164.49756097560976,37.01076904875137,40.9355844003272,35.62934175719725,139.0,192.0,121.0,182.0,138.0,192.0,13.011086969646671,8.083672569429934,0,177.5,0.8235294117647058,0.7457983193277311,0.9293193717277487,1.2307692307692308,0.8533653846153846,90.0,6.655778884887695,15.033297016639143,1.3900527414898516,55.071067690849304,1.0,1.0,285,298,328,344,o,999000464845314,other
39,152.0,164.0,167.0,151.29166666666666,164.51041666666666,165.41666666666666,17.506496809914758,18.51106733052629,12.60290971693971,140.0,166.0,155.0,179.0,160.0,173.0,13.20035714436489,4.344602543526248,0,235.0,6.25,0.5875,0.8986615678776291,0.13294798241321215,0.7271769991756051,85.91438293457031,85.95206451416016,17.297725082009,9.766645459211762,107.31370830535889,1.0,1.0,0,49,245,252,tc,999000464845314,infrastructure
40,52.0,45.0,50.0,50.04255319148936,43.202945990180034,48.30605564648118,11.30740626146142,10.832214993473897,11.766117378187941,42.0,58.5,36.0,51.0,40.0,57.0,5.585522409068301,1.6794309288730218,0,548.5,2.4761904761904763,0.5022893772893773,0.8882591093117409,0.39215686274509803,0.5377450980392157,90.0,0.0,26.42672681750876,4.168341689167928,130.87005722522736,1.0,1.0,0,51,314,334,o,999000464845314,other
41,68.0,37.0,56.0,74.01889020070838,47.44510035419126,63.468713105076745,47.859392860282775,45.65089018512968,48.00704544044794,37.0,99.0,14.0,66.0,27.0,87.0,19.27380525460721,10.710354536132208,0,786.0,0.6382978723404256,0.5574468085106383,0.8442534908700322,0.6499999658803102,0.6046154243851914,26.56505012512207,1.0435059070587158,31.634890266315733,1.710905762297629,131.25483322143555,1.0,1.0,222,251,272,318,p,999000464845314,vegetation
42,135.0,148.0,117.0,129.58432708688244,140.4395229982964,113.67291311754686,38.6421263406234,42.661430123888245,38.461007031427265,94.5,166.0,103.0,178.0,81.0,148.0,19.460235277885186,6.550895695358397,0,475.0,0.19230769230769232,0.2283653846153846,0.4281207751239297,5.683004620865865,0.2521320436731533,85.3466567993164,163.2858123779297,24.592453796829673,5.080196039288778,233.5979789495468,1.0,-1.0,42,61,211,314,sl,999000464845314,infrastructure
43,66.0,35.0,53.0,71.63010068892422,45.170641229464756,59.948595654478005,45.652194316766504,43.4019984296384,45.960698481029006,36.0,98.0,11.0,65.0,23.5,85.0,19.168843726791454,9.369019993374295,0,1280.0,0.7543859649122807,0.5222358221134231,0.8205128205128205,0.6626415377895287,0.5996473969752437,46.7357063293457,31.320415496826172,40.370120352322566,1.5645590836974332,172.71067655086517,1.0,1.0,223,265,262,318,p,999000464845314,vegetation
44,83.0,52.0,77.0,87.31981981981981,56.414414414414416,81.78828828828829,26.150318482272674,28.841433055469448,26.496561866848626,70.0,98.0,37.0,68.0,64.0,91.0,23.486729095749208,7.654395639049757,0,196.5,0.8,0.6140625,0.9424460431654677,0.6134968540192935,0.7353679976345301,39.80556869506836,31.285919189453125,15.817445133157866,1.62023553480448,56.870057344436646,1.0,1.0,102,117,300,319,p,999000464845314,vegetation
45,69.0,27.0,56.0,75.14008810572687,30.37344241661422,61.37709251101322,33.547589938447196,20.991121610113783,31.014773943211672,47.0,102.0,15.0,43.0,36.0,85.0,32.75951858860651,14.963366641747866,0,3282.0,3.6923076923076925,0.5844017094017094,0.8491591203104787,4.5049160659090495,0.7042526960832945,4.9893622398376465,97.03158569335938,64.64342337640237,4.569241679117594,351.1959578990936,1.0,1.0,116,259,310,348,p,999000464845314,vegetation
46,191.0,182.0,191.0,189.13137755102042,180.07780612244898,188.69897959183675,21.66710888157501,22.506525522729373,21.615463544992263,184.75,198.0,175.0,191.0,185.0,197.0,7.392361274298602,3.9863843387677527,0,732.0,1.064516129032258,0.7155425219941349,0.9366602687140115,1.1005386003427529,0.7760755939951973,3.012787342071533,154.3958740234375,30.52886088189566,1.209925040649253,111.94112455844879,1.0,1.0,202,234,289,319,bp,999000464845314,other
47,197.0,197.0,195.0,186.6215139442231,181.40637450199202,184.28286852589642,48.7696040396686,56.32696769792437,49.04761960973357,155.5,226.5,148.0,227.0,152.5,225.0,10.39774481147735,6.824963730821525,0,219.0,2.0,0.6479289940828402,0.8707753479125249,0.48,0.73,90.0,84.0562744140625,16.698486766680407,2.003208811057726,67.79898953437805,1.0,1.0,119,144,280,292,b,999000464845314,building
48,138.0,182.0,98.0,134.40898876404495,178.20449438202246,94.98988764044944,14.11227563848237,14.218313164322007,14.187306757136225,129.0,144.0,173.0,187.0,89.0,105.0,58.884608188368865,1.8096487544942197,0,702.0,0.3081081081081081,0.06657183499288763,0.6490984743411928,27.19076088640754,0.5175946037801152,73.86441040039062,164.0941925048828,29.896724911001275,31.685386288083865,417.90663504600525,0.0,1.0,212,268,0,184,sw,999000464845314,infrastructure
49,68.0,61.0,60.5,80.91379310344827,74.07758620689656,73.92241379310344,55.416848080070444,54.93227034456236,55.07880731155367,38.5,109.0,30.75,101.25,30.75,102.0,6.543645382981787,1.8389819267922307,0,97.5,0.9166666666666666,0.7386363636363636,0.975,1.1,0.8863636363636364,90.0,56.6121940612793,11.141851534268367,1.0578886558928906,37.899494767189026,1.0,1.0,246,256,306,317,o,999000464845314,other
50,184.0,180.0,186.0,161.59152677857713,157.50679456434852,163.64988009592327,63.67031560213897,64.45582759400658,62.64452289694944,110.0,213.0,107.5,209.0,113.0,213.0,6.434460891866494,3.7166929954832146,0,1173.5,0.5263157894736842,0.6862573099415205,0.8666912850812407,1.9310344827586208,0.7225985221674877,90.0,2.2995829582214355,38.65419260244241,2.1798099283732424,165.35533845424652,1.0,1.0,338,367,262,318,b,999000464845314,building
51,150.0,129.0,152.0,150.47229551451187,128.377308707124,150.13456464379948,34.07466809153913,36.95240627391408,35.30814735532503,129.0,181.0,106.0,162.0,126.5,182.0,18.575050296579175,5.6322396871761296,0,330.5,3.0714285714285716,0.5490033222591362,0.8606770833333334,0.28550514483618183,0.6377481792325437,86.42366790771484,81.20407104492188,20.51354843840946,6.025219460544765,102.04163014888763,1.0,1.0,324,366,323,336,o,999000464845314,other
52,153.0,165.0,166.0,151.60913705583755,164.751269035533,162.21319796954316,20.44007007663038,20.877672743908303,17.749103886049074,140.0,168.0,153.0,182.0,156.0,173.0,12.620658665979366,4.087642664492087,0,244.0,5.444444444444445,0.5532879818594104,0.8888888888888888,0.14003295368421567,0.7436571946424414,85.42607879638672,85.49459838867188,17.625846048215095,10.178315237127244,107.31370830535889,1.0,1.0,0,48,245,253,tc,999000464845314,infrastructure
53,87.5,90.0,87.5,108.7603305785124,115.18595041322314,98.85950413223141,53.23393325199158,66.7254963917453,47.83335497002065,69.25,146.0,58.25,172.25,65.0,122.0,21.836036709332813,12.542167202240025,0,214.0,1.7692307692307692,0.7157190635451505,0.9683257918552036,0.5454545454545454,0.8106060606060606,90.0,79.84172821044922,16.50676414605009,1.8036597456908565,59.79898929595947,1.0,1.0,460,482,131,143,sl,999000464845314,infrastructure
54,166.0,181.0,153.0,162.32584269662922,177.8988764044944,148.5505617977528,24.635215171316315,24.847419753375892,24.424159726305195,146.0,182.0,163.0,198.0,133.0,167.0,20.82196279262777,1.6682158475779556,0,58.0,3.3333333333333335,0.21481481481481482,0.655367231638418,8.393939315219168,0.5393284307539702,12.528807640075684,102.44587707519531,8.593479713983122,7.946098652497833,65.79898953437805,1.0,1.0,111,140,265,273,sl,999000464845314,infrastructure
1,175.0,161.0,184.0,170.29986110077635,155.53901579978668,179.41512265297519,16.91041640323583,16.394113465655877,18.908337645737127,162.0,180.0,148.0,166.0,170.0,189.0,17.154483269628393,9.96193144684251,0,160357.0,2.3703703703703702,0.9279918981481482,0.9925323479622563,0.4209702660406886,0.9328993373707757,90.0,87.78260803222656,451.85492547398053,15.16229217735143,1824.3086559772491,1.0,1.0,0,639,370,639,r,999000566471551,infrastructure
2,175.0,161.0,184.0,170.36979334840169,155.62008519410844,179.47654057276273,16.68612022717618,16.18308629595228,18.671385597683372,162.0,180.0,148.0,166.0,170.0,189.0,17.14042530806734,9.892391508314612,0,160213.5,2.3703703703703702,0.9271614583333333,0.991104320096009,0.4209702660406886,0.9320645059950783,90.0,91.10652160644531,451.6527026382406,4.662960539982451,1852.4924212694168,1.0,1.0,0,639,370,639,r,999000566471551,infrastructure
4,150.0,140.0,148.0,141.09225099136927,131.12919990669465,142.52267786330768,66.6466230364265,67.49429439424435,67.48758861826603,82.0,206.0,68.0,198.0,85.0,210.0,13.69463603443569,12.026147404300877,0,213901.5,1.438118811881188,0.9112894292871628,0.9735318614399432,0.6948275862068966,0.9151257807820655,90.0,97.49115753173828,521.86957037,1.7107234216054725,1981.747254371643,1.0,1.0,0,580,0,403,b,999000566471551,building
5,104.0,84.0,109.0,102.81743479814219,83.0725259021079,109.56520185780636,35.67006579540419,29.116576355479662,39.26807969741942,73.0,133.0,61.0,105.0,76.0,144.0,19.698416229226165,9.617727484758543,0,2671.5,0.25,0.9161522633744856,0.9830726770929162,4.115384632313748,0.9602806516646006,90.0,179.60340881347656,58.32203223276764,5.160583485930272,260.04163014888763,1.0,1.0,400,426,273,380,bp,999000566471551,other
6,88.0,84.0,85.0,83.8781163434903,82.49168975069252,80.40073868882733,43.19402543409918,32.13452326708348,45.704378273423174,43.0,117.0,62.0,102.0,38.0,114.0,18.433934539535382,12.863603619575949,0,2074.5,1.0212765957446808,0.9195478723404256,0.9841081593927894,0.9787234042553191,0.9595282146160962,90.0,89.12931060791016,51.393924111251664,3.688595019510841,181.89949476718903,1.0,1.0,568,615,313,359,bp,999000566471551,other
7,94.0,77.0,96.0,95.4469727752946,73.88866314506298,103.9211702559935,34.57787664108021,26.58666334649645,39.76444614446186,65.0,129.0,52.0,96.0,69.0,145.0,22.199024837941217,11.787154399066369,0,2296.0,0.1118421052631579,0.8885448916408669,0.9580638431045274,9.4375,0.9503311258278145,90.0,179.88548278808594,54.06808665665851,13.233544725392662,339.5979790687561,1.0,1.0,0,16,253,404,bp,999000566471551,other
8,128.0,94.0,143.0,122.62164179104478,93.98283582089552,135.00522388059701,19.97870456537391,16.067966770479217,24.71347694802019,111.0,135.0,87.0,103.0,118.0,152.0,29.989397544319424,10.675037842495833,0,1243.0,0.20481927710843373,0.8809355067328136,0.9718530101641908,0.19512196426800318,0.9474088258217587,0.0,0.2821343243122101,39.7823673768393,5.356632698004785,194.48528122901917,1.0,1.0,0,16,322,404,bp,999000566471551,other
9,122.0,118.0,121.0,121.57367933271547,115.9805375347544,119.87766450417053,37.48081860365687,37.38116904478759,36.89970691549018,101.5,149.0,96.0,142.0,101.0,145.5,5.01712234829549,2.9109850524412493,0,1008.5,2.3043478260869565,0.8273174733388023,0.9655337482048827,0.39263251295746543,0.9164769384294229,87.27368927001953,86.29881286621094,35.83381197787101,5.979576185246835,142.72792184352875,1.0,1.0,259,311,366,388,o,999000566471551,other
10,92.0,71.0,99.0,88.5318462778823,71.2252082773448,96.72480515990326,36.940506787448605,29.627524098629713,41.61835730463531,53.0,123.0,44.0,97.0,56.0,136.0,18.55622720158604,10.749750807606285,0,3568.5,0.2421875,0.8993195564516129,0.9720784527376737,4.233333333333333,0.9366141732283465,90.0,0.14843475818634033,67.40589970757328,5.801237626104316,310.04163014888763,1.0,1.0,229,259,264,391,bp,999000566471551,other
11,143.0,120.0,156.0,138.20301117047111,116.6600291403594,148.96114618746964,25.96602874013717,23.89923419369938,27.41662172862812,130.0,154.0,108.0,131.0,141.0,165.0,23.482789035817575,6.649223458737382,0,1946.0,0.22916666666666666,0.9214015151515151,0.9850670716274361,4.523809523809524,0.9754385964912281,90.0,179.8516845703125,49.77674310413073,4.351644826121652,231.4558436870575,1.0,1.0,532,553,279,374,bp,999000566471551,other
12,107.0,106.0,106.0,106.76013513513513,105.26576576576576,104.93468468468468,33.16736681745116,34.01224076286213,33.227346338827545,85.0,127.0,83.0,127.0,84.0,124.0,3.5078450300873265,2.0007076379869813,0,826.0,2.238095238095238,0.8368794326241135,0.963265306122449,0.41140529539884874,0.9202575567782746,87.27368927001953,87.36821746826172,32.429860683500394,3.1595395624175424,126.14213538169861,1.0,1.0,354,400,362,382,bp,999000566471551,other
13,28.0,87.0,14.0,36.62138084632517,87.99331848552339,23.160356347438753,27.109841519726128,33.619480113587734,26.181755252724198,21.0,39.0,62.0,107.0,7.0,28.0,48.44283892400205,16.982445582079738,0,401.5,3.1666666666666665,0.8804824561403509,0.9962779156327544,0.2972972972972973,0.9864864864864865,90.0,88.87553405761719,22.60985796530283,3.080801001306956,94.24264061450958,1.0,1.0,427,464,305,316,bp,999000566471551,other
14,122.0,96.0,135.0,120.4923391215526,95.78038815117466,132.8682328907048,17.93173676459423,16.96134472755051,20.140517657819135,111.0,132.0,87.0,106.0,122.0,146.0,26.830036269675656,8.108769945100823,0,1862.5,0.3888888888888889,0.923859126984127,0.9867549668874173,2.6296296296296298,0.9715701617110067,90.0,2.190931797027588,48.69711133187718,2.0491335206084202,192.72792184352875,1.0,1.0,231,258,320,391,bp,999000566471551,other
15,56.0,53.0,53.0,62.20285343709468,58.08897535667964,59.60622568093385,27.56408577375135,24.473562227576213,27.175083243816236,44.0,76.0,43.0,69.0,42.0,72.0,6.006509366220211,4.169289862982385,0,3642.0,7.107142857142857,0.6536252692031587,0.9401135776974703,0.10047280938416962,0.9165855287042896,87.47388458251953,87.46129608154297,68.09653751789045,19.71619723906127,437.5979790687561,1.0,1.0,21,219,371,398,o,999000566471551,other
16,149.0,143.0,150.0,154.37995991983968,146.96352705410823,155.72064128256514,47.35846246588525,50.117511933350684,45.50066302220771,121.0,191.0,112.0,185.0,124.0,191.0,7.577772783405747,4.361297217261191,0,2395.0,0.9444444444444444,0.4891748366013072,0.8333333333333334,0.5555555157238746,0.594867456254113,65.0952377319336,50.52965545654297,55.2214515350757,2.12019180197908,236.1076453924179,1.0,1.0,572,639,6,77,o,999000566471551,other
17,84.0,71.0,60.0,111.62317295980512,80.90027405602923,71.8177527405603,67.30647173787064,42.52493300221983,42.283299459954954,52.0,188.0,47.0,106.0,45.0,86.0,32.02709995827087,37.73890670631001,0,6341.0,4.926829268292683,0.7656363197295339,0.9564823893204616,0.17044383697093954,0.9170366080851596,87.53187561035156,87.80692291259766,89.85328014694659,7.274810637119842,473.8822498321533,1.0,1.0,18,219,358,398,o,999000566471551,other
18,59.0,59.0,59.0,65.621875,64.8375,65.4703125,24.854026765986532,23.66244057044835,26.331701305695074,48.0,80.0,49.0,78.0,46.0,80.25,4.2613425696918075,3.0610661819697875,0,589.0,2.111111111111111,0.8611111111111112,0.9751655629139073,0.4594594594594595,0.9364069952305246,90.0,87.92852783203125,27.384997568906428,3.578343704240054,103.31370830535889,1.0,1.0,427,464,359,376,o,999000566471551,other
19,100.0,81.0,108.5,103.86538461538461,85.99852071005917,113.36834319526628,24.388399063401838,24.13886718664123,23.367822998577935,85.0,117.0,67.0,100.0,95.0,127.0,19.83604010865836,1.9841467313391492,0,616.0,3.25,0.7403846153846154,0.9383092155369384,0.26833854913182625,0.8707703464939134,86.3086166381836,86.55287170410156,28.00563442518059,4.340312310892258,124.62741661071777,1.0,1.0,567,618,358,373,o,999000566471551,other
20,131.0,103.0,143.0,129.88664495114006,103.69381107491857,139.8872964169381,19.891730988222633,18.132988478004954,21.897979355565266,116.0,144.0,91.0,116.0,127.0,156.0,26.541114664246575,7.361936839561685,0,1452.5,0.4262295081967213,0.9158259773013872,0.9844120637072179,2.4,0.9683333333333334,90.0,179.46759033203125,43.00442347861234,2.6148333026266783,167.55634891986847,1.0,1.0,401,426,320,380,o,999000566471551,other
21,154.0,148.0,153.0,145.9172331067573,134.28388644542184,150.08196721311475,53.5863354668122,58.72624513369213,49.89595009972235,91.0,186.0,72.0,176.0,103.0,188.0,12.639064814463197,7.6643055089032375,0,2403.5,1.1923076923076923,0.7455024813895782,0.9315891472868217,0.7056962116727792,0.78116081531465,82.99872589111328,76.214111328125,55.31935688139337,1.6983176647498004,208.32590091228485,1.0,1.0,578,639,192,243,o,999000566471551,other
22,132.0,101.0,157.0,128.93005671077503,99.85916824196597,152.51512287334594,15.00808931834203,14.215862704291682,16.86486538167975,126.0,136.0,95.0,106.0,151.0,161.0,37.33510404619664,5.296670572651973,0,994.5,1.1219512195121952,0.527306468716861,0.973568281938326,0.4922279821682583,0.5993578174447677,46.218875885009766,0.0,35.58422019995829,6.341770975564169,143.63961052894592,1.0,1.0,570,615,0,40,o,999000566471551,other
23,34.0,50.0,28.0,47.60332225913621,55.70299003322259,43.972093023255816,38.82994856944979,42.57997155671507,41.54898504269058,18.0,69.0,17.0,86.0,11.0,69.0,21.399805417516767,20.818331438523717,0,1419.5,0.8260869565217391,0.812070938215103,0.9357284113381674,1.2162162162162162,0.8525525525525526,90.0,5.037248611450195,42.51309837863577,1.3442523825709571,158.3847758769989,1.0,1.0,427,464,305,350,o,999000566471551,other
24,140.0,107.0,164.0,149.00942712110225,118.92240754169688,169.4902102973169,33.093281014886664,33.90241827520791,32.08104333457857,135.0,172.0,102.0,146.75,159.0,190.0,36.01428210655638,6.462831959987812,0,2658.0,1.1929824561403508,0.6857585139318886,0.9248434237995825,0.6811673272942671,0.7352771667919681,79.79602813720703,73.1124267578125,58.17448504203593,2.139381732625684,221.19595789909363,1.0,1.0,572,639,142,198,o,999000566471551,other
25,33.0,50.0,27.0,47.11185983827493,55.32345013477089,43.36455525606469,38.60292217674885,42.70502113505024,41.22987768294965,18.0,68.0,16.75,86.0,11.0,68.0,21.437197652739194,20.92735515573968,0,1407.0,0.8260869565217391,0.8049199084668193,0.9351944167497508,1.2162162162162162,0.8450450450450451,90.0,7.344087600708008,42.32550105364819,1.1471265946786244,157.79898953437805,1.0,1.0,427,464,305,350,o,999000566471551,other
26,157.0,126.0,191.0,151.98295894655305,124.84043377226956,180.57707203718047,25.409513900639435,24.651861496796396,28.113704635438218,143.0,168.0,113.0,139.0,170.0,199.0,39.60012479148208,11.210702270213833,0,1187.0,0.20430107526881722,0.6717600452744765,0.8391657829621775,0.18524481413935467,0.7565638942905377,0.7073193788528442,1.4200568199157715,38.875896640471694,4.1665808127181885,213.4558436870575,1.0,1.0,553,571,282,374,o,999000566471551,other
27,123.0,93.0,145.0,128.40614498319732,101.27412385981756,149.51128180508883,36.42465969063535,34.440877108097254,38.2534595179005,111.0,138.0,84.0,114.0,131.0,159.0,34.26747080729022,6.068184049418917,0,1992.0,1.7894736842105263,0.7708978328173375,0.9567723342939481,0.4891735482021275,0.8461099008709453,83.92753601074219,82.36521911621094,50.36162401186487,2.82910242889277,192.42640590667725,1.0,1.0,572,639,237,274,o,999000566471551,other
28,136.0,130.0,136.0,137.91549295774647,130.25513078470826,140.37907444668008,51.45330266894149,59.85866064621854,48.71482701369611,94.0,177.0,74.0,177.0,103.0,177.0,12.145200483794003,7.922525208412622,0,2386.0,1.0819672131147542,0.5926477893691009,0.8781744571218255,0.6048278240720638,0.6600272593175108,71.87813568115234,65.02273559570312,55.117597496063794,2.4451383459781524,220.85281145572662,1.0,1.0,574,639,99,159,o,999000566471551,other
29,62.5,63.0,62.0,66.84514925373135,67.60634328358209,67.5018656716418,17.63530567699372,16.351773058320408,18.180890314796805,56.0,72.0,58.75,73.0,57.0,73.0,3.3280646971332857,1.5747874526261825,0,489.0,2.0588235294117645,0.8218487394957983,0.9569471624266145,0.45844876346283725,0.9044110258945018,87.27368927001953,87.99156951904297,24.952237121658943,2.255947152785827,95.31370830535889,1.0,1.0,497,531,356,372,o,999000566471551,other
30,44.0,28.0,65.0,47.00102145045965,34.122574055158324,62.57814096016343,26.115227477641035,25.569295201720927,26.157899808407162,33.0,52.0,20.0,36.0,44.0,73.0,20.5662193405137,7.408985538473785,0,905.5,0.3103448275862069,0.8673371647509579,0.9831704668838219,3.3529411764705883,0.9344685242518059,90.0,176.6942596435547,33.954652225544734,1.9883514397058881,141.55634891986847,1.0,1.0,616,633,311,368,o,999000566471551,other
31,33.0,27.0,36.0,33.2539184952978,26.921630094043888,34.89655172413793,15.830716864789386,15.21861322053943,14.419044305504656,23.0,42.0,17.0,35.0,26.0,42.0,7.548815322482543,3.5601600201625123,0,880.0,3.473684210526316,0.7017543859649122,0.903954802259887,3.702380598792177,0.7621344111084232,3.012787342071533,95.15151977539062,33.47313548753602,4.1425394427660285,157.79898953437805,1.0,1.0,567,632,294,312,o,999000566471551,other
32,116.0,113.0,114.0,115.35971223021583,111.67882836587873,113.52261048304214,36.12809943914448,36.00778056071878,35.89774721994378,93.0,139.0,89.0,134.75,91.0,136.0,4.268147100653847,2.601706059693893,0,1014.5,2.3043478260869565,0.832239540607055,0.9648121730860675,0.3965665368513978,0.9141676954027145,87.39744567871094,86.56645965576172,35.94024927756933,6.150546319457016,143.55634891986847,1.0,1.0,259,311,366,388,o,999000566471551,other
1,215.0,242.0,194.0,218.45165907165267,237.2796835283611,197.0328379399574,21.22549434873798,15.996934449239237,28.28885531857708,202.0,236.0,226.0,251.0,175.0,219.0,28.81346707869711,17.538387423174804,0,7024.0,1.1851851851851851,0.22582304526748972,0.6089821397607075,0.4273527404014528,0.3414019139594492,60.13308334350586,58.89061737060547,94.56867643263166,2.3322590730396526,623.2102366685867,1.0,-1.0,419,610,137,298,s,999000566471552,sky
2,173.0,158.0,181.0,166.48348586906752,152.694056898863,175.03185321262873,21.769557416308277,19.81120098606588,24.202291691093066,158.0,179.0,144.0,165.0,166.0,188.0,16.209096321313748,8.84619309160872,0,180365.5,2.006269592476489,0.8834517045454545,0.9784021437831915,2.0094339640748538,0.8876170956693327,0.0,82.55428314208984,479.21653467501517,2.271807135838233,1898.3157958984375,1.0,1.0,0,639,321,639,r,999000566471552,infrastructure
3,141.0,133.0,141.0,137.74184630005615,131.62976082480165,138.9707834751681,71.48478711070295,70.32171159920536,73.30236142493266,75.0,211.0,67.0,204.0,78.0,213.0,12.224043507808455,11.645722651500941,0,68917.0,0.45542168674698796,0.8786511123860521,0.9702520061945656,2.202127659574468,0.8854584232706342,90.0,176.6411895751953,296.2226353682534,1.92611653055449,1184.0487699508667,1.0,1.0,0,188,0,414,b,999000566471552,building
5,137.0,123.0,144.0,135.95747008176747,127.0280933557156,140.14767964477176,67.20213759382116,66.27799345954266,68.98246122046976,79.0,206.0,69.0,195.0,84.0,210.0,14.952804336662433,12.572611152403796,0,91736.0,0.6506024096385542,0.8187059348505131,0.974039349762691,1.5390334572490707,0.8237343533933157,90.0,134.701171875,341.7629337359815,1.2854119227512302,1311.587874174118,1.0,1.0,0,269,0,414,b,999000566471552,building
6,111.5,106.0,116.0,138.99496221662469,132.8501259445844,142.54659949622166,67.97373158954598,69.01623549534467,67.28024004136338,79.0,206.75,72.25,203.0,82.0,208.0,7.096510014716019,3.7547282056347155,0,728.5,2.761904761904762,0.5981116584564861,0.7875675675675675,2.972583254928409,0.66186448977047,1.5911403894424438,93.64140319824219,30.4557877642258,3.630674071810622,145.15432751178741,1.0,1.0,5,62,618,638,t,999000566471552,other
7,137.0,123.0,144.0,135.9376252532146,127.00506970849176,140.12951588616988,67.199168272096,66.27250916995641,68.980933562171,79.0,206.0,69.0,195.0,84.0,210.0,14.954816780881336,12.57334624552795,0,91720.5,0.6506024096385542,0.8185676037483266,0.9739678460688952,1.5390334572490707,0.8235951726738862,90.0,136.39370727539062,341.7340598519286,1.2820767909875854,1315.0020874738693,1.0,1.0,0,269,0,414,b,999000566471552,building
8,101.0,61.0,95.0,105.03759177679882,70.71395007342144,98.27107195301028,39.76654039729411,46.747889419314994,38.50137515169965,78.0,123.75,40.0,84.0,71.0,120.0,28.670261753346214,11.554655790485944,0,6629.5,1.9154929577464788,0.6865679370339686,0.9061645708037179,0.5185185185185185,0.7015343915343916,90.0,85.91227722167969,91.87459693420027,5.076205220922061,400.8355669975281,1.0,1.0,504,639,214,284,p,999000566471552,vegetation
9,126.0,118.0,126.0,124.32874874203287,118.4890976182489,124.82891647098289,47.19569565938367,45.99862495090733,48.7390230458167,90.0,166.0,82.0,160.0,89.0,166.0,8.86579052467495,6.677137196860831,0,2877.5,0.8695652173913043,0.6950483091787439,0.9197698577593095,0.9017185578161381,0.7225279858101208,2.045408248901367,149.89561462402344,60.52889219187338,1.480403436766282,230.2670258283615,1.0,1.0,410,469,250,318,b,999000566471552,building
10,108.0,88.0,133.0,102.31498470948013,85.42023445463812,123.26529051987768,16.042015099270724,13.535546449332369,22.91532986130903,100.0,110.0,81.0,91.0,117.0,138.0,29.213461350416242,8.566837186103172,0,3756.0,0.3971631205673759,0.4756838905775076,0.7324492979719188,2.5454545454545454,0.4877922077922078,90.0,53.448822021484375,69.15408686422857,1.8300908033721595,358.0243846178055,1.0,-1.0,584,639,74,214,bp,999000566471552,other
